club_id	player_name	identity_key	review_status
eu_norway_valerenga	Kristofer Hæstad	kristoferhstad	DRAFT
eu_norway_valerenga	Luton Shelton	lutonshelton	DRAFT
eu_norway_valerenga	Bojan Zajić	bojanzajic	DRAFT
eu_norway_valerenga	Harmeet Singh	harmeetsingh	DRAFT
eu_norway_valerenga	Bengt Sæternes	bengtsternes	DRAFT
eu_norway_valerenga	Andreas Nordvik	andreasnordvik	DRAFT
eu_norway_valerenga	Morten Berre	mortenberre	DRAFT
eu_norway_valerenga	Stefan Strandberg	stefanstrandberg	DRAFT
eu_norway_valerenga	Freddy dos Santos	freddydossantos	DRAFT
eu_norway_valerenga	Dawda Leigh	dawdaleigh	DRAFT
eu_norway_valerenga	Amin Nouri	aminnouri	DRAFT
eu_norway_valerenga	Kristian Brix	kristianbrix	DRAFT
eu_norway_valerenga	Birger Madsen	birgermadsen	DRAFT
eu_norway_valerenga	Mostafa Abdellaoue	mostafaabdellaoue	DRAFT
eu_norway_valerenga	Lars Iver Strand	larsiverstrand	DRAFT
eu_norway_valerenga	Adnan Haidar	adnanhaidar	DRAFT
eu_poland_lech-poznan	Krzysztof Kotorowski	krzysztofkotorowski	DRAFT
eu_poland_lech-poznan	Jasmin Burić	jasminburic	DRAFT
eu_poland_lech-poznan	Bartosz Bosacki	bartoszbosacki	DRAFT
eu_poland_lech-poznan	Manuel Arboleda	manuelarboleda	DRAFT
eu_poland_lech-poznan	Grzegorz Wojtkowiak	grzegorzwojtkowiak	DRAFT
eu_poland_lech-poznan	Seweryn Gancarczyk	seweryngancarczyk	DRAFT
eu_poland_lech-poznan	Luis Henriquez	luishenriquez	DRAFT
eu_poland_lech-poznan	Marcin Kikut	marcinkikut	DRAFT
eu_poland_lech-poznan	Dimitrije Injac	dimitrijeinjac	DRAFT
eu_poland_lech-poznan	Tomasz Bandrowski	tomaszbandrowski	DRAFT
eu_poland_lech-poznan	Semir Štilić	semirstilic	DRAFT
eu_poland_lech-poznan	Sergei Krivets	sergeikrivets	DRAFT
eu_poland_lech-poznan	Sławomir Peszko	sawomirpeszko	DRAFT
eu_poland_lech-poznan	Artjoms Rudņevs	artjomsrudnevs	DRAFT
eu_poland_lech-poznan	Joel Tshibamba	joeltshibamba	DRAFT
eu_poland_lech-poznan	Artur Wichniarek	arturwichniarek	DRAFT
eu_poland_lech-poznan	Jakub Wilk	jakubwilk	DRAFT
eu_poland_lech-poznan	Mateusz Możdżeń	mateuszmozdzen	DRAFT
eu_poland_legia-warsaw	Marijan Antolović	marijanantolovic	DRAFT
eu_poland_legia-warsaw	Wojciech Skaba	wojciechskaba	DRAFT
eu_poland_legia-warsaw	Dickson Choto	dicksonchoto	DRAFT
eu_poland_legia-warsaw	Iñaki Astiz	inakiastiz	DRAFT
eu_poland_legia-warsaw	Jakub Rzeźniczak	jakubrzezniczak	DRAFT
eu_poland_legia-warsaw	Marcin Komorowski	marcinkomorowski	DRAFT
eu_poland_legia-warsaw	Tomasz Kiełbowicz	tomaszkiebowicz	DRAFT
eu_poland_legia-warsaw	Jakub Wawrzyniak	jakubwawrzyniak	DRAFT
eu_poland_legia-warsaw	Ivica Vrdoljak	ivicavrdoljak	DRAFT
eu_poland_legia-warsaw	Ariel Borysiuk	arielborysiuk	DRAFT
eu_poland_legia-warsaw	Maciej Iwański	maciejiwanski	DRAFT
eu_poland_legia-warsaw	Miroslav Radović	miroslavradovic	DRAFT
eu_poland_legia-warsaw	Manú	manu	DRAFT
eu_poland_legia-warsaw	Cabral	cabral	CROSS_CLUB
eu_poland_legia-warsaw	Sebastian Szałachowski	sebastianszaachowski	DRAFT
eu_poland_legia-warsaw	Michał Kucharczyk	michakucharczyk	DRAFT
eu_poland_legia-warsaw	Takesure Chinyama	takesurechinyama	DRAFT
eu_poland_legia-warsaw	Bruno Mezenga	brunomezenga	DRAFT
eu_poland_wisa-krakow	Mariusz Pawełek	mariuszpaweek	DRAFT
eu_poland_wisa-krakow	Sergei Pareiko	sergeipareiko	DRAFT
eu_poland_wisa-krakow	Gordan Bunoza	gordanbunoza	DRAFT
eu_poland_wisa-krakow	Osman Chávez	osmanchavez	DRAFT
eu_poland_wisa-krakow	Arkadiusz Głowacki	arkadiuszgowacki	CROSS_CLUB
eu_poland_wisa-krakow	Dragan Paljić	draganpaljic	DRAFT
eu_poland_wisa-krakow	Junior Díaz	juniordiaz	CROSS_CLUB
eu_poland_wisa-krakow	Cezary Wilk	cezarywilk	DRAFT
eu_poland_wisa-krakow	Radosław Sobolewski	radosawsobolewski	DRAFT
eu_poland_wisa-krakow	Łukasz Garguła	ukaszgargua	DRAFT
eu_poland_wisa-krakow	Andraž Kirm	andrazkirm	DRAFT
eu_poland_wisa-krakow	Patryk Małecki	patrykmaecki	DRAFT
eu_poland_wisa-krakow	Tomáš Jirsák	tomasjirsak	DRAFT
eu_poland_wisa-krakow	Maor Melikson	maormelikson	DRAFT
eu_poland_wisa-krakow	Rafał Boguski	rafaboguski	DRAFT
eu_poland_wisa-krakow	Paweł Brożek	pawebrozek	DRAFT
eu_poland_wisa-krakow	Maciej Żurawski	maciejzurawski	DRAFT
eu_poland_wisa-krakow	Nourdin Boukhari	nourdinboukhari	DRAFT
eu_portugal_cd-nacional	Felipe Lopes	felipelopes	DRAFT
eu_portugal_cd-nacional	Luís Alberto	luisalberto	DRAFT
eu_portugal_cd-nacional	Thiago Gentil	thiagogentil	DRAFT
eu_portugal_cd-nacional	Nejc Pečnik	nejcpecnik	DRAFT
eu_portugal_cd-nacional	Patacas	patacas	DRAFT
eu_portugal_cd-nacional	Mateus	mateus	DRAFT
eu_portugal_cd-nacional	João Aurélio	joaoaurelio	DRAFT
eu_portugal_cd-nacional	Kevin Amuneke	kevinamuneke	DRAFT
eu_portugal_cd-nacional	Zarco Tomašević	zarcotomasevic	DRAFT
eu_portugal_cd-nacional	Danielson	danielson	DRAFT
eu_portugal_cd-nacional	Bruno Amaro	brunoamaro	DRAFT
eu_portugal_cd-nacional	Rene Mihelič	renemihelic	DRAFT
eu_portugal_cd-nacional	Bracalli	bracalli	DRAFT
eu_portugal_cd-nacional	Diego Barcelos	diegobarcelos	DRAFT
eu_portugal_cd-nacional	Edgar Costa	edgarcosta	DRAFT
eu_portugal_cd-nacional	Skolnik	skolnik	DRAFT
eu_portugal_cs-maritimo	Peçanha	pecanha	DRAFT
eu_portugal_cs-maritimo	Marcelo Boeck	marceloboeck	DRAFT
eu_portugal_cs-maritimo	Robson	robson	DRAFT
eu_portugal_cs-maritimo	João Guilherme	joaoguilherme	DRAFT
eu_portugal_cs-maritimo	Briguel	briguel	DRAFT
eu_portugal_cs-maritimo	Alonso	alonso	DRAFT
eu_portugal_cs-maritimo	Rafael Miranda	rafaelmiranda	DRAFT
eu_portugal_cs-maritimo	Roberto Sousa	robertosousa	DRAFT
eu_portugal_cs-maritimo	Djalma	djalma	DRAFT
eu_portugal_cs-maritimo	Baba Diawara	babadiawara	DRAFT
eu_portugal_cs-maritimo	Marquinho	marquinho	DRAFT
eu_portugal_cs-maritimo	Kléber	kleber	DRAFT
eu_portugal_cs-maritimo	Tchô	tcho	DRAFT
eu_portugal_cs-maritimo	André Vilas Boas	andrevilasboas	DRAFT
eu_portugal_cs-maritimo	Ricardo Esteves	ricardoesteves	DRAFT
eu_portugal_cs-maritimo	Evangelos Mantzios	evangelosmantzios	DRAFT
eu_portugal_estoril-praia	Mário Matos	mariomatos	DRAFT
eu_portugal_estoril-praia	Cléber	cleber	DRAFT
eu_portugal_estoril-praia	Lameirão	lameirao	DRAFT
eu_portugal_estoril-praia	Filipe da Costa	filipedacosta	DRAFT
eu_portugal_estoril-praia	Vinícius Reche	viniciusreche	DRAFT
eu_portugal_estoril-praia	Eduardo	eduardo	DRAFT
eu_portugal_estoril-praia	Alex Afonso	alexafonso	DRAFT
eu_portugal_estoril-praia	Marco Silva	marcosilva	DRAFT
eu_portugal_estoril-praia	Tiago Gomes	tiagogomes	DRAFT
eu_portugal_estoril-praia	André Castro	andrecastro	DRAFT
eu_portugal_estoril-praia	Jefferson	jefferson	DRAFT
eu_portugal_estoril-praia	Luís Carlos	luiscarlos	DRAFT
eu_portugal_estoril-praia	Steven Vitória	stevenvitoria	DRAFT
eu_portugal_estoril-praia	João Coimbra	joaocoimbra	DRAFT
eu_portugal_estoril-praia	Luís Leal	luisleal	DRAFT
eu_portugal_estoril-praia	Licá	lica	DRAFT
eu_portugal_fc-porto	Helton	helton	DRAFT
eu_portugal_fc-porto	Beto	beto	DRAFT
eu_portugal_fc-porto	Falcao	falcao	DRAFT
eu_portugal_fc-porto	Hulk	hulk	DRAFT
eu_portugal_fc-porto	João Moutinho	joaomoutinho	DRAFT
eu_portugal_fc-porto	Álvaro Pereira	alvaropereira	DRAFT
eu_portugal_fc-porto	Rolando	rolando	DRAFT
eu_portugal_fc-porto	James Rodríguez	jamesrodriguez	DRAFT
eu_portugal_fc-porto	Cristian Rodríguez	cristianrodriguez	DRAFT
eu_portugal_fc-porto	Freddy Guarín	freddyguarin	DRAFT
eu_portugal_fc-porto	Fernando	fernando	CROSS_CLUB
eu_portugal_fc-porto	Rúben Micael	rubenmicael	DRAFT
eu_portugal_fc-porto	Silvestre Varela	silvestrevarela	DRAFT
eu_portugal_fc-porto	Fernando Belluschi	fernandobelluschi	DRAFT
eu_portugal_fc-porto	Jorge Fucile	jorgefucile	DRAFT
eu_portugal_fc-porto	Maicon	maicon	CROSS_CLUB
eu_portugal_fc-porto	Walter	walter	DRAFT
eu_portugal_fc-porto	Mariano González	marianogonzalez	DRAFT
eu_portugal_fc-porto	Sereno	sereno	DRAFT
eu_portugal_fc-porto	Ukra	ukra	DRAFT
eu_portugal_fc-porto	Cristian Săpunaru	cristiansapunaru	DRAFT
eu_portugal_fc-porto	Castro	castro	DRAFT
eu_portugal_pacos-de-ferreira	Cássio	cassio	DRAFT
eu_portugal_pacos-de-ferreira	Coelho	coelho	DRAFT
eu_portugal_pacos-de-ferreira	Ricardo	ricardo	CROSS_CLUB
eu_portugal_pacos-de-ferreira	Baiano	baiano	DRAFT
eu_portugal_pacos-de-ferreira	Ozeia	ozeia	DRAFT
eu_portugal_pacos-de-ferreira	Ricardo Dias	ricardodias	DRAFT
eu_portugal_pacos-de-ferreira	Maykon	maykon	DRAFT
eu_portugal_pacos-de-ferreira	André Leão	andreleao	DRAFT
eu_portugal_pacos-de-ferreira	Manuel José	manueljose	DRAFT
eu_portugal_pacos-de-ferreira	Filipe Anunciação	filipeanunciacao	DRAFT
eu_portugal_pacos-de-ferreira	David Simão	davidsimao	DRAFT
eu_portugal_pacos-de-ferreira	Nélson Oliveira	nelsonoliveira	DRAFT
eu_portugal_pacos-de-ferreira	Pizzi	pizzi	DRAFT
eu_portugal_pacos-de-ferreira	William	william	DRAFT
eu_portugal_pacos-de-ferreira	Rondon	rondon	DRAFT
eu_portugal_pacos-de-ferreira	Mario Rondón	mariorondon	DRAFT
eu_portugal_rio-ave	Paulo Santos	paulosantos	DRAFT
eu_portugal_rio-ave	Sílvio	silvio	CROSS_CLUB
eu_portugal_rio-ave	Gaspar	gaspar	DRAFT
eu_portugal_rio-ave	Ricardo Chaves	ricardochaves	DRAFT
eu_portugal_rio-ave	Tiago Pinto	tiagopinto	DRAFT
eu_portugal_rio-ave	José Gomes	josegomes	DRAFT
eu_portugal_rio-ave	Braga	braga	DRAFT
eu_portugal_rio-ave	Tarantini	tarantini	DRAFT
eu_portugal_rio-ave	Wires	wires	DRAFT
eu_portugal_rio-ave	Bruno Gama	brunogama	DRAFT
eu_portugal_rio-ave	Saulo	saulo	DRAFT
eu_portugal_rio-ave	João Tomás	joaotomas	DRAFT
eu_portugal_rio-ave	Yazalde	yazalde	DRAFT
eu_portugal_rio-ave	Sidnei	sidnei	CROSS_CLUB
eu_portugal_rio-ave	Tiago Targino	tiagotargino	DRAFT
eu_portugal_rio-ave	Kelvin	kelvin	DRAFT
eu_portugal_sc-braga	Artur Moraes	arturmoraes	DRAFT
eu_portugal_sc-braga	Quim	quim	DRAFT
eu_portugal_sc-braga	Alberto Rodríguez	albertorodriguez	DRAFT
eu_portugal_sc-braga	Moisés	moises	DRAFT
eu_portugal_sc-braga	Miguel Garcia	miguelgarcia	DRAFT
eu_portugal_sc-braga	Sílvio	silvio	CROSS_CLUB
eu_portugal_sc-braga	Elderson Echiejile	eldersonechiejile	DRAFT
eu_portugal_sc-braga	Salino	salino	DRAFT
eu_portugal_sc-braga	Custódio	custodio	DRAFT
eu_portugal_sc-braga	Hugo Viana	hugoviana	DRAFT
eu_portugal_sc-braga	Luís Aguiar	luisaguiar	DRAFT
eu_portugal_sc-braga	Mossoró	mossoro	DRAFT
eu_portugal_sc-braga	Alan	alan	DRAFT
eu_portugal_sc-braga	Hélder Barbosa	helderbarbosa	DRAFT
eu_portugal_sc-braga	Paulo César	paulocesar	DRAFT
eu_portugal_sc-braga	Albert Meyong	albertmeyong	DRAFT
eu_portugal_sc-braga	Lima	lima	DRAFT
eu_portugal_sc-braga	Keita	keita	CROSS_CLUB
eu_portugal_sl-benfica	Roberto	roberto	DRAFT
eu_portugal_sl-benfica	Júlio César	juliocesar	DRAFT
eu_portugal_sl-benfica	Luisão	luisao	DRAFT
eu_portugal_sl-benfica	David Luiz	davidluiz	DRAFT
eu_portugal_sl-benfica	Fábio Coentrão	fabiocoentrao	DRAFT
eu_portugal_sl-benfica	Maxi Pereira	maxipereira	DRAFT
eu_portugal_sl-benfica	César Peixoto	cesarpeixoto	DRAFT
eu_portugal_sl-benfica	Sidnei	sidnei	CROSS_CLUB
eu_portugal_sl-benfica	Javi García	javigarcia	DRAFT
eu_portugal_sl-benfica	Carlos Martins	carlosmartins	DRAFT
eu_portugal_sl-benfica	Pablo Aimar	pabloaimar	DRAFT
eu_portugal_sl-benfica	Nicolás Gaitán	nicolasgaitan	DRAFT
eu_portugal_sl-benfica	Eduardo Salvio	eduardosalvio	DRAFT
eu_portugal_sl-benfica	Rúben Amorim	rubenamorim	DRAFT
eu_portugal_sl-benfica	Airton	airton	DRAFT
eu_portugal_sl-benfica	Javier Saviola	javiersaviola	DRAFT
eu_portugal_sl-benfica	Óscar Cardozo	oscarcardozo	DRAFT
eu_portugal_sl-benfica	Nuno Gomes	nunogomes	DRAFT
eu_portugal_sl-benfica	Alan Kardec	alankardec	DRAFT
eu_portugal_sl-benfica	Weldon	weldon	DRAFT
eu_portugal_sl-benfica	Fábio Faria	fabiofaria	DRAFT
eu_portugal_sporting-cp	Rui Patrício	ruipatricio	DRAFT
eu_portugal_sporting-cp	Timo Hildebrand	timohildebrand	DRAFT
eu_portugal_sporting-cp	João Pereira	joaopereira	DRAFT
eu_portugal_sporting-cp	Daniel Carriço	danielcarrico	DRAFT
eu_portugal_sporting-cp	Anderson Polga	andersonpolga	DRAFT
eu_portugal_sporting-cp	Evaldo	evaldo	DRAFT
eu_portugal_sporting-cp	Abel	abel	DRAFT
eu_portugal_sporting-cp	Caneira	caneira	DRAFT
eu_portugal_sporting-cp	Pedro Mendes	pedromendes	DRAFT
eu_portugal_sporting-cp	Maniche	maniche	DRAFT
eu_portugal_sporting-cp	Matías Fernández	matiasfernandez	DRAFT
eu_portugal_sporting-cp	Jaime Valdés	jaimevaldes	DRAFT
eu_portugal_sporting-cp	Marat Izmailov	maratizmailov	DRAFT
eu_portugal_sporting-cp	Simon Vukčević	simonvukcevic	DRAFT
eu_portugal_sporting-cp	Zapater	zapater	DRAFT
eu_portugal_sporting-cp	Liedson	liedson	DRAFT
eu_portugal_sporting-cp	Hélder Postiga	helderpostiga	DRAFT
eu_portugal_sporting-cp	Yannick Djaló	yannickdjalo	DRAFT
eu_portugal_vitoria-sc	Nilson	nilson	DRAFT
eu_portugal_vitoria-sc	Alex	alex	CROSS_CLUB
eu_portugal_vitoria-sc	João Paulo	joaopaulo	CROSS_CLUB
eu_portugal_vitoria-sc	Douglas	douglas	CROSS_CLUB
eu_portugal_vitoria-sc	Anderson Santana	andersonsantana	DRAFT
eu_portugal_vitoria-sc	Ricardo	ricardo	CROSS_CLUB
eu_portugal_vitoria-sc	Flávio Meireles	flaviomeireles	DRAFT
eu_portugal_vitoria-sc	João Alves	joaoalves	DRAFT
eu_portugal_vitoria-sc	Rui Miguel	ruimiguel	DRAFT
eu_portugal_vitoria-sc	Pereirinha	pereirinha	DRAFT
eu_portugal_vitoria-sc	Jorge Ribeiro	jorgeribeiro	DRAFT
eu_portugal_vitoria-sc	Targino	targino	DRAFT
eu_portugal_vitoria-sc	Edgar Silva	edgarsilva	DRAFT
eu_portugal_vitoria-sc	Maranhão	maranhao	DRAFT
eu_portugal_vitoria-sc	Toscano	toscano	DRAFT
eu_portugal_vitoria-sc	Bruno Teles	brunoteles	DRAFT
eu_portugal_vitoria-setubal	Diego	diego	DRAFT
eu_portugal_vitoria-setubal	Ricardo Batista	ricardobatista	DRAFT
eu_portugal_vitoria-setubal	Aurélien Collin	aureliencollin	DRAFT
eu_portugal_vitoria-setubal	Ricardo Silva	ricardosilva	DRAFT
eu_portugal_vitoria-setubal	Miguelito	miguelito	DRAFT
eu_portugal_vitoria-setubal	Joãozinho	joaozinho	CROSS_CLUB
eu_portugal_vitoria-setubal	Hugo Leal	hugoleal	DRAFT
eu_portugal_vitoria-setubal	Bruno Gallo	brunogallo	DRAFT
eu_portugal_vitoria-setubal	Zé Pedro	zepedro	DRAFT
eu_portugal_vitoria-setubal	Paulo Regula	pauloregula	DRAFT
eu_portugal_vitoria-setubal	Jaílson	jailson	DRAFT
eu_portugal_vitoria-setubal	Henrique	henrique	DRAFT
eu_portugal_vitoria-setubal	Leandro Branco	leandrobranco	DRAFT
eu_portugal_vitoria-setubal	Valdomiro	valdomiro	DRAFT
eu_portugal_vitoria-setubal	Ney Santos	neysantos	DRAFT
eu_portugal_vitoria-setubal	Keita	keita	CROSS_CLUB
eu_romania_astra-ploiesti	Silviu Lung Jr.	silviulungjr	DRAFT
eu_romania_astra-ploiesti	Miron	miron	DRAFT
eu_romania_astra-ploiesti	Ovidiu Mihalache	ovidiumihalache	DRAFT
eu_romania_astra-ploiesti	Alexandru Mățel	alexandrumatel	DRAFT
eu_romania_astra-ploiesti	Valerică Găman	valericagaman	CROSS_CLUB
eu_romania_astra-ploiesti	Takayuki Seto	takayukiseto	DRAFT
eu_romania_astra-ploiesti	Florin Lovin	florinlovin	DRAFT
eu_romania_astra-ploiesti	Nicolae Grigore	nicolaegrigore	DRAFT
eu_romania_astra-ploiesti	Gabriel Enache	gabrielenache	DRAFT
eu_romania_astra-ploiesti	Fatai Kehinde	fataikehinde	DRAFT
eu_romania_astra-ploiesti	Mirko Ivanovski	mirkoivanovski	DRAFT
eu_romania_astra-ploiesti	Bogdan Chipirliu	bogdanchipirliu	DRAFT
eu_romania_astra-ploiesti	Ousmane N'Doye	ousmanendoye	CROSS_CLUB
eu_romania_astra-ploiesti	Marian Cristescu	mariancristescu	DRAFT
eu_romania_astra-ploiesti	Paulinho	paulinho	DRAFT
eu_romania_astra-ploiesti	Liviu Ganea	liviuganea	CROSS_CLUB
eu_romania_cfr-cluj	Nuno Claro	nunoclaro	DRAFT
eu_romania_cfr-cluj	Mihai Mincă	mihaiminca	DRAFT
eu_romania_cfr-cluj	Boris Pešković	borispeskovic	DRAFT
eu_romania_cfr-cluj	Eduard Stăncioiu	eduardstancioiu	DRAFT
eu_romania_cfr-cluj	Tony	tony	DRAFT
eu_romania_cfr-cluj	Edimar	edimar	DRAFT
eu_romania_cfr-cluj	Cristian Panin	cristianpanin	DRAFT
eu_romania_cfr-cluj	Felice Piccolo	felicepiccolo	DRAFT
eu_romania_cfr-cluj	Cadú	cadu	CROSS_CLUB
eu_romania_cfr-cluj	Ionuț Rada	ionutrada	DRAFT
eu_romania_cfr-cluj	Emmanuel Culio	emmanuelculio	DRAFT
eu_romania_cfr-cluj	Sixto Peralta	sixtoperalta	DRAFT
eu_romania_cfr-cluj	Roberto De Zerbi	robertodezerbi	DRAFT
eu_romania_cfr-cluj	Rafael Bastos	rafaelbastos	DRAFT
eu_romania_cfr-cluj	Gabriel Mureșan	gabrielmuresan	DRAFT
eu_romania_cfr-cluj	Dominique Kivuvu	dominiquekivuvu	DRAFT
eu_romania_cfr-cluj	Ioan Hora	ioanhora	DRAFT
eu_romania_cfr-cluj	Emmanuel Koné	emmanuelkone	DRAFT
eu_romania_cfr-cluj	Emil Dică	emildica	DRAFT
eu_romania_cfr-cluj	Tomás Costa	tomascosta	DRAFT
eu_romania_dinamo-bucuresti	Emilian Dolha	emiliandolha	DRAFT
eu_romania_dinamo-bucuresti	Cristian Bălgrădean	cristianbalgradean	DRAFT
eu_romania_dinamo-bucuresti	Kristijan Naumovski	kristijannaumovski	DRAFT
eu_romania_dinamo-bucuresti	Cosmin Moți	cosminmoti	DRAFT
eu_romania_dinamo-bucuresti	Dragoș Grigore	dragosgrigore	DRAFT
eu_romania_dinamo-bucuresti	Valerică Găman	valericagaman	CROSS_CLUB
eu_romania_dinamo-bucuresti	Cristian Pulhac	cristianpulhac	DRAFT
eu_romania_dinamo-bucuresti	Cătălin Munteanu	catalinmunteanu	DRAFT
eu_romania_dinamo-bucuresti	Djakaridja Koné	djakaridjakone	DRAFT
eu_romania_dinamo-bucuresti	Andrei Mărgăritescu	andreimargaritescu	DRAFT
eu_romania_dinamo-bucuresti	Elis Bakaj	elisbakaj	DRAFT
eu_romania_dinamo-bucuresti	Ousmane N'Doye	ousmanendoye	CROSS_CLUB
eu_romania_dinamo-bucuresti	Bogdan Pătrașcu	bogdanpatrascu	DRAFT
eu_romania_dinamo-bucuresti	Gabriel Torje	gabrieltorje	DRAFT
eu_romania_dinamo-bucuresti	Liviu Ganea	liviuganea	CROSS_CLUB
eu_romania_dinamo-bucuresti	Ionel Dănciulescu	ioneldanciulescu	DRAFT
eu_romania_dinamo-bucuresti	Marius Alexe	mariusalexe	DRAFT
eu_romania_dinamo-bucuresti	Adrian Cristea	adriancristea	DRAFT
eu_romania_dinamo-bucuresti	Marius Niculae	mariusniculae	DRAFT
eu_romania_dinamo-bucuresti	Andrei Cristea	andreicristea	DRAFT
eu_romania_dinamo-bucuresti	George Țucudean	georgetucudean	DRAFT
eu_romania_fc-timisoara	Costel Pantilimon	costelpantilimon	DRAFT
eu_romania_fc-timisoara	Pedro Taborda	pedrotaborda	DRAFT
eu_romania_fc-timisoara	Cosmin Contra	cosmincontra	DRAFT
eu_romania_fc-timisoara	Ioan Mera	ioanmera	DRAFT
eu_romania_fc-timisoara	Cristian Scutaru	cristianscutaru	DRAFT
eu_romania_fc-timisoara	Marian Cisovsky	mariancisovsky	DRAFT
eu_romania_fc-timisoara	Laszlo Sepsi	laszlosepsi	DRAFT
eu_romania_fc-timisoara	Alexandru Bourceanu	alexandrubourceanu	DRAFT
eu_romania_fc-timisoara	Iulian Tameș	iuliantames	DRAFT
eu_romania_fc-timisoara	Alexandru Curtean	alexandrucurtean	DRAFT
eu_romania_fc-timisoara	Dare Vršič	darevrsic	DRAFT
eu_romania_fc-timisoara	Ianis Zicu	ianiszicu	DRAFT
eu_romania_fc-timisoara	Dorin Goga	doringoga	DRAFT
eu_romania_fc-timisoara	Lukáš Magera	lukasmagera	DRAFT
eu_romania_fc-timisoara	Mircea Axente	mirceaaxente	DRAFT
eu_romania_fc-timisoara	Mansour Gueye	mansourgueye	DRAFT
eu_romania_fc-timisoara	Alexandru Popovici	alexandrupopovici	DRAFT
eu_romania_fc-timisoara	Adrian Poparadu	adrianpoparadu	DRAFT
eu_romania_fc-timisoara	Helder	helder	DRAFT
eu_romania_fc-timisoara	Cosmin Matei	cosminmatei	DRAFT
eu_romania_otelul-galati	Branko Grahovac	brankograhovac	DRAFT
eu_romania_otelul-galati	Cornel Râpă	cornelrapa	DRAFT
eu_romania_otelul-galati	Adrian Sălăgeanu	adriansalageanu	DRAFT
eu_romania_otelul-galati	Cristian Sârghi	cristiansarghi	DRAFT
eu_romania_otelul-galati	Sergiu Costin	sergiucostin	DRAFT
eu_romania_otelul-galati	Cornel Cernea	cornelcernea	DRAFT
eu_romania_otelul-galati	Gabriel Giurgiu	gabrielgiurgiu	DRAFT
eu_romania_otelul-galati	Ionuț Neagu	ionutneagu	DRAFT
eu_romania_otelul-galati	Gabriel Paraschiv	gabrielparaschiv	DRAFT
eu_romania_otelul-galati	Silviu Ilie	silviuilie	DRAFT
eu_romania_otelul-galati	Liviu Antal	liviuantal	DRAFT
eu_romania_otelul-galati	Laurențiu Buș	laurentiubus	DRAFT
eu_romania_otelul-galati	Marius Pena	mariuspena	DRAFT
eu_romania_otelul-galati	Bratislav Punoševac	bratislavpunosevac	DRAFT
eu_romania_otelul-galati	Marius Matei	mariusmatei	DRAFT
eu_romania_otelul-galati	John Ibeh	johnibeh	DRAFT
eu_romania_otelul-galati	Cristian Ochiroșii	cristianochirosii	DRAFT
eu_romania_otelul-galati	Gabriel Viglianti	gabrielviglianti	DRAFT
eu_romania_rapid-bucuresti	Mircea Bornescu	mirceabornescu	DRAFT
eu_romania_rapid-bucuresti	Dănuț Coman	danutcoman	DRAFT
eu_romania_rapid-bucuresti	Marcos António	marcosantonio	DRAFT
eu_romania_rapid-bucuresti	Marius Constantin	mariusconstantin	DRAFT
eu_romania_rapid-bucuresti	Ovidiu Herea	ovidiuherea	DRAFT
eu_romania_rapid-bucuresti	Vladimir Božović	vladimirbozovic	DRAFT
eu_romania_rapid-bucuresti	Rui Duarte	ruiduarte	DRAFT
eu_romania_rapid-bucuresti	Ezequias	ezequias	DRAFT
eu_romania_rapid-bucuresti	Glauber	glauber	DRAFT
eu_romania_rapid-bucuresti	Costin Lazăr	costinlazar	DRAFT
eu_romania_rapid-bucuresti	Dan Alexa	danalexa	DRAFT
eu_romania_rapid-bucuresti	Juliano Spadacio	julianospadacio	DRAFT
eu_romania_rapid-bucuresti	Mihai Roman	mihairoman	DRAFT
eu_romania_rapid-bucuresti	Cesinha	cesinha	DRAFT
eu_romania_rapid-bucuresti	Ștefan Grigorie	stefangrigorie	DRAFT
eu_romania_rapid-bucuresti	Romeo Surdu	romeosurdu	CROSS_CLUB
eu_romania_rapid-bucuresti	Marius Bilașco	mariusbilasco	CROSS_CLUB
eu_romania_rapid-bucuresti	Cassio Vargas	cassiovargas	DRAFT
eu_romania_rapid-bucuresti	Daniel Pancu	danielpancu	CROSS_CLUB
eu_romania_rapid-bucuresti	Sabrin Sburlea	sabrinsburlea	DRAFT
eu_romania_sc-vaslui	Dušan Kuciak	dusankuciak	DRAFT
eu_romania_sc-vaslui	Vytautas Černiauskas	vytautascerniauskas	DRAFT
eu_romania_sc-vaslui	Claudiu Puia	claudiupuia	DRAFT
eu_romania_sc-vaslui	Paul Papp	paulpapp	DRAFT
eu_romania_sc-vaslui	David Rivas	davidrivas	DRAFT
eu_romania_sc-vaslui	Richard Annang	richardannang	DRAFT
eu_romania_sc-vaslui	Silviu Bălace	silviubalace	DRAFT
eu_romania_sc-vaslui	Zhivko Milanov	zhivkomilanov	DRAFT
eu_romania_sc-vaslui	Pavol Farkaš	pavolfarkas	DRAFT
eu_romania_sc-vaslui	Wesley	wesley	DRAFT
eu_romania_sc-vaslui	Lucian Sânmărtean	luciansanmartean	DRAFT
eu_romania_sc-vaslui	Raul Costin	raulcostin	DRAFT
eu_romania_sc-vaslui	Alejandro Campano	alejandrocampano	DRAFT
eu_romania_sc-vaslui	Adailton	adailton	CROSS_CLUB
eu_romania_sc-vaslui	Yero Bello	yerobello	DRAFT
eu_romania_sc-vaslui	Mike Temwanjera	miketemwanjera	DRAFT
eu_romania_sc-vaslui	Christian Pouga	christianpouga	DRAFT
eu_romania_sc-vaslui	Daniel Pancu	danielpancu	CROSS_CLUB
